9.699999999999999963e-05,1.780600000000000023e+02
1.500775200204190085e+01,0.000000000000000000e+00
3.001540700408369844e+01,0.000000000000000000e+00
4.502306200612559905e+01,0.000000000000000000e+00
6.003071700816740019e+01,0.000000000000000000e+00
7.503837201020930081e+01,0.000000000000000000e+00
9.004602701225110195e+01,0.000000000000000000e+00
1.050536820142930026e+02,0.000000000000000000e+00
1.200613370163350027e+02,0.000000000000000000e+00
1.350689920183770028e+02,0.000000000000000000e+00
1.500766470204189886e+02,0.000000000000000000e+00
1.650843020224600082e+02,0.000000000000000000e+00
1.800919570245019941e+02,0.000000000000000000e+00
1.950996120265440084e+02,1.534999999999999964e+01
2.101072670285859942e+02,3.684000000000000341e+01
2.251149220306280085e+02,3.069999999999999840e+00
2.401225770326699944e+02,4.297999999999999687e+01
2.551302320347120087e+02,2.762999999999999901e+01
2.701378870367529998e+02,5.832999999999999829e+01
2.851455420387949857e+02,3.684000000000000341e+01
3.001531970408369716e+02,0.000000000000000000e+00
3.151608520428790143e+02,0.000000000000000000e+00
3.301685070449210002e+02,4.297999999999999687e+01
3.451761620469629861e+02,6.139999999999999858e+01
3.601838170490049720e+02,2.148999999999999844e+01
3.751914720510459915e+02,1.135900000000000034e+02
3.901991270530879774e+02,1.074500000000000028e+02
4.052067820551300201e+02,6.754000000000000625e+01
4.202144370571720060e+02,7.060999999999999943e+01
4.352220920592139919e+02,1.227999999999999972e+02
4.502297470612559778e+02,1.442899999999999920e+02
4.652374020632980205e+02,1.074500000000000028e+02
4.802450570653389832e+02,7.981999999999999318e+01
4.952527120673810259e+02,3.377000000000000313e+01
5.102603670694230118e+02,0.000000000000000000e+00
5.252680220714649977e+02,1.534999999999999964e+01
5.402756770735070404e+02,6.446999999999999886e+01
5.552833320755489694e+02,9.209999999999999432e+01
5.702909870775910122e+02,2.762999999999999901e+01
5.852986420796320317e+02,0.000000000000000000e+00
6.003062970816739607e+02,6.754000000000000625e+01
6.153139520837160035e+02,1.534999999999999964e+01
6.303216070857580462e+02,7.060999999999999943e+01
6.453292620877999752e+02,0.000000000000000000e+00
6.603369170898420180e+02,0.000000000000000000e+00
6.753445720918830375e+02,0.000000000000000000e+00
6.903522270939249665e+02,0.000000000000000000e+00
7.053598820959670093e+02,3.377000000000000313e+01
7.203675370980090520e+02,4.604999999999999716e+01
7.353751921000509810e+02,2.148999999999999844e+01
7.503828471020930238e+02,1.964799999999999898e+02
7.653905021041349528e+02,6.139999999999999680e+00
7.803981571061769955e+02,0.000000000000000000e+00
7.954058121082180151e+02,0.000000000000000000e+00
8.104134671102599441e+02,0.000000000000000000e+00
8.254211221123019868e+02,0.000000000000000000e+00
8.404287771143440295e+02,0.000000000000000000e+00
8.554364321163859586e+02,0.000000000000000000e+00
8.704440871184280013e+02,0.000000000000000000e+00
8.854517421204700440e+02,0.000000000000000000e+00
9.004593971225109499e+02,0.000000000000000000e+00
9.154670521245529926e+02,0.000000000000000000e+00
9.304747071265950353e+02,0.000000000000000000e+00
9.454823621286369644e+02,0.000000000000000000e+00
9.604900171306790071e+02,0.000000000000000000e+00
9.754976721327210498e+02,0.000000000000000000e+00
9.905053271347629789e+02,0.000000000000000000e+00
1.005512982136800019e+03,0.000000000000000000e+00
1.020520637138850020e+03,0.000000000000000000e+00
1.035528292140890017e+03,0.000000000000000000e+00
1.050535947142929899e+03,0.000000000000000000e+00
1.065543602144970009e+03,0.000000000000000000e+00
1.080551257147009892e+03,0.000000000000000000e+00
1.095558912149060006e+03,0.000000000000000000e+00
1.110566567151099889e+03,0.000000000000000000e+00
1.125574222153139999e+03,0.000000000000000000e+00
1.140581877155180109e+03,0.000000000000000000e+00
1.155589532157219992e+03,0.000000000000000000e+00
1.170597187159270106e+03,0.000000000000000000e+00
1.185604842161309989e+03,0.000000000000000000e+00
1.200612497163350099e+03,0.000000000000000000e+00
1.215620152165389982e+03,0.000000000000000000e+00
1.230627807167430092e+03,0.000000000000000000e+00
1.245635462169469974e+03,0.000000000000000000e+00
1.260643117171520089e+03,0.000000000000000000e+00
1.275650772173559972e+03,0.000000000000000000e+00
1.290658427175600082e+03,0.000000000000000000e+00
1.305666082177639964e+03,0.000000000000000000e+00
1.320673737179680074e+03,0.000000000000000000e+00
1.335681392181729962e+03,0.000000000000000000e+00
1.350689047183770072e+03,0.000000000000000000e+00
1.365696702185809954e+03,0.000000000000000000e+00
1.380704357187850064e+03,0.000000000000000000e+00
