2.355700000000000155e-02,0.000000000000000000e+00
1.503944936744430017e+01,0.000000000000000000e+00
3.005534173488869953e+01,0.000000000000000000e+00
4.507123410233300120e+01,0.000000000000000000e+00
6.008712646977730287e+01,0.000000000000000000e+00
7.510301883722159744e+01,0.000000000000000000e+00
9.011891120466590621e+01,0.000000000000000000e+00
1.051348035721100018e+02,0.000000000000000000e+00
1.201506959395550069e+02,5.832999999999999829e+01
1.351665883069989889e+02,0.000000000000000000e+00
1.501824806744430134e+02,2.056899999999999977e+02
1.651983730418880043e+02,1.381500000000000057e+02
1.802142654093320004e+02,6.754000000000000625e+01
1.952301577767759966e+02,9.210000000000000853e+00
2.102460501442209875e+02,0.000000000000000000e+00
2.252619425116650120e+02,0.000000000000000000e+00
2.402778348791090082e+02,0.000000000000000000e+00
2.552937272465539991e+02,0.000000000000000000e+00
2.703096196139979952e+02,7.368000000000000682e+01
2.853255119814419913e+02,2.762999999999999901e+01
3.003414043488870107e+02,0.000000000000000000e+00
3.153572967163310068e+02,0.000000000000000000e+00
3.303731890837750029e+02,0.000000000000000000e+00
3.453890814512200222e+02,0.000000000000000000e+00
3.604049738186640184e+02,0.000000000000000000e+00
3.754208661861080145e+02,0.000000000000000000e+00
3.904367585535520107e+02,0.000000000000000000e+00
4.054526509209969731e+02,0.000000000000000000e+00
4.204685432884410261e+02,0.000000000000000000e+00
4.354844356558850222e+02,0.000000000000000000e+00
4.505003280233299847e+02,0.000000000000000000e+00
4.655162203907739809e+02,0.000000000000000000e+00
4.805321127582179770e+02,0.000000000000000000e+00
4.955480051256629963e+02,0.000000000000000000e+00
5.105638974931069924e+02,0.000000000000000000e+00
5.255797898605510454e+02,0.000000000000000000e+00
5.405956822279960079e+02,0.000000000000000000e+00
5.556115745954399472e+02,0.000000000000000000e+00
5.706274669628840002e+02,0.000000000000000000e+00
5.856433593303289626e+02,0.000000000000000000e+00
6.006592516977730156e+02,0.000000000000000000e+00
6.156751440652169549e+02,0.000000000000000000e+00
6.306910364326620311e+02,4.297999999999999687e+01
6.457069288001059704e+02,0.000000000000000000e+00
6.607228211675500233e+02,0.000000000000000000e+00
6.757387135349949858e+02,0.000000000000000000e+00
6.907546059024390388e+02,0.000000000000000000e+00
7.057704982698829781e+02,0.000000000000000000e+00
7.207863906373280543e+02,0.000000000000000000e+00
7.358022830047719935e+02,0.000000000000000000e+00
7.508181753722160465e+02,0.000000000000000000e+00
7.658340677396610090e+02,0.000000000000000000e+00
7.808499601071049483e+02,0.000000000000000000e+00
7.958658524745490013e+02,0.000000000000000000e+00
8.108817448419939637e+02,0.000000000000000000e+00
8.258976372094380167e+02,0.000000000000000000e+00
8.409135295768819560e+02,0.000000000000000000e+00
8.559294219443270322e+02,0.000000000000000000e+00
8.709453143117709715e+02,0.000000000000000000e+00
8.859612066792150245e+02,0.000000000000000000e+00
9.009770990466599869e+02,0.000000000000000000e+00
9.159929914141040399e+02,0.000000000000000000e+00
9.310088837815479792e+02,0.000000000000000000e+00
9.460247761489920322e+02,0.000000000000000000e+00
9.610406685164369947e+02,0.000000000000000000e+00
9.760565608838810476e+02,0.000000000000000000e+00
9.910724532513260101e+02,0.000000000000000000e+00
